Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
33,No,Travel_Rarely,536,Sales,10,5,Marketing,1268,4,Male,82,4,3,Sales Executive,3,Divorced,8380.0,21708,0.0,Yes,14,3.0,4,2.0,10.0,3.0,3,9.0,8.0,0.0,8.0
19,No,Travel_Rarely,265,Research & Development,25,3,Life Sciences,1269,2,Female,57,4,1,Research Scientist,4,Single,2994.0,21221,1.0,Yes,12,3.0,4,0.0,1.0,2.0,3,1.0,0.0,0.0,1.0
23,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1270,4,Male,47,3,1,Research Scientist,3,Married,1223.0,16901,1.0,No,22,3.0,4,1.0,1.0,2.0,3,1.0,0.0,0.0,1.0
25,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,1273,3,Male,73,1,1,Sales Representative,4,Single,1118.0,8040,1.0,Yes,14,3.0,4,0.0,1.0,4.0,3,1.0,0.0,1.0,0.0
26,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1275,3,Male,53,3,1,Research Scientist,4,Single,2875.0,9973,1.0,Yes,20,3.0,2,0.0,8.0,2.0,2,8.0,5.0,2.0,2.0
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1277,1,Female,94,1,5,Manager,2,Single,16581.0,2493,2.0,Yes,16,3.0,1,0.0,26.0,2.0,3,18.0,10.0,1.0,11.0
55,No,Non-Travel,177,Research & Development,8,1,Medical,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577.0,25592,1.0,Yes,15,3.0,4,1.0,28.5,3.0,3,18.0,9.0,7.5,0.0
21,Yes,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1279,1,Female,45,2,1,Laboratory Technician,3,Single,2625.0,25308,1.0,No,20,3.0,3,0.0,2.0,2.0,1,2.0,2.0,2.0,2.0
46,No,Travel_Rarely,168,Sales,4,2,Marketing,1280,4,Female,33,2,5,Manager,2,Married,16581.0,9946,2.0,No,14,3.0,3,1.0,26.0,2.0,3,11.0,4.0,0.0,8.0
34,No,Travel_Rarely,131,Sales,2,3,Marketing,1281,3,Female,86,3,2,Sales Executive,1,Single,4538.0,6039,0.0,Yes,12,3.0,4,0.0,4.0,3.0,3,3.0,2.0,0.0,2.0
51,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1282,4,Male,83,3,5,Manager,2,Divorced,16581.0,19196,4.0,Yes,24,3.0,1,1.0,28.5,4.5,2,18.0,10.0,7.5,10.0
59,No,Travel_Rarely,1429,Research & Development,18,4,Medical,1283,4,Male,67,3,3,Manufacturing Director,4,Single,10512.0,20002,6.0,No,12,3.0,4,0.0,25.0,4.5,2,9.0,7.0,5.0,4.0
34,No,Travel_Frequently,135,Research & Development,19,3,Medical,1285,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444.0,22534,4.0,No,13,3.0,3,2.0,15.0,2.0,4,11.0,8.0,5.0,10.0
28,No,Travel_Frequently,791,Research & Development,1,4,Medical,1286,4,Male,44,3,1,Laboratory Technician,3,Single,2154.0,6842,0.0,Yes,11,3.0,3,0.0,5.0,2.0,2,4.0,2.0,0.0,2.0
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1288,3,Male,92,4,5,Manager,1,Divorced,16581.0,17477,1.0,No,14,3.0,4,2.0,26.0,4.0,2,18.0,9.0,7.5,13.0
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1289,3,Male,56,2,2,Human Resources,2,Married,4490.0,21833,4.0,No,11,3.0,4,2.0,14.0,4.5,4,10.0,9.0,1.0,8.0
35,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1291,3,Male,66,3,1,Research Scientist,3,Married,3506.0,6020,0.0,Yes,14,3.0,4,0.0,4.0,3.0,3,3.0,2.0,2.0,2.0
42,No,Travel_Rarely,603,Research & Development,7,4,Medical,1292,2,Female,78,4,2,Research Scientist,2,Married,2372.0,5628,6.0,Yes,16,3.0,4,0.0,18.0,2.0,3,1.0,0.0,0.0,0.0
43,No,Travel_Rarely,531,Sales,4,4,Marketing,1293,4,Female,56,2,3,Sales Executive,4,Single,10231.0,20364,3.0,No,14,3.0,4,0.0,23.0,3.0,4,18.0,7.0,7.5,14.5
36,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1294,3,Female,53,3,2,Manufacturing Director,2,Single,5410.0,2323,8.5,Yes,11,3.0,4,0.0,18.0,2.0,3,16.0,14.0,5.0,12.0
44,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1295,1,Female,73,3,3,Healthcare Representative,4,Married,7978.0,14075,1.0,No,11,3.0,4,1.0,10.0,2.0,3,10.0,7.0,0.0,5.0
28,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1296,4,Male,52,2,1,Laboratory Technician,4,Married,3867.0,14222,1.0,Yes,12,3.0,2,1.0,2.0,2.0,3,2.0,2.0,2.0,2.0
51,No,Travel_Frequently,968,Research & Development,6,2,Medical,1297,2,Female,40,2,1,Laboratory Technician,3,Single,2838.0,4257,0.0,No,14,3.0,2,0.0,8.0,4.5,2,7.0,0.0,7.0,7.0
30,No,Non-Travel,879,Research & Development,9,2,Medical,1298,3,Female,72,3,2,Manufacturing Director,3,Single,4695.0,12858,7.0,Yes,18,3.0,3,0.0,10.0,3.0,3,8.0,4.0,1.0,7.0
29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1299,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339.0,17285,3.0,Yes,13,3.0,1,2.0,10.0,2.0,3,7.0,7.0,7.0,7.0
28,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1301,4,Male,84,3,1,Research Scientist,1,Single,2080.0,4732,2.0,No,11,3.0,2,0.0,5.0,2.0,2,3.0,2.0,1.0,2.0
25,No,Travel_Rarely,266,Research & Development,1,3,Medical,1303,4,Female,40,3,1,Research Scientist,2,Single,2096.0,18830,1.0,No,18,3.0,4,0.0,2.0,3.0,2,2.0,2.0,2.0,1.0
32,No,Travel_Rarely,604,Sales,8,3,Medical,1304,3,Male,56,4,2,Sales Executive,4,Married,6209.0,11693,1.0,No,15,3.0,3,2.0,10.0,4.0,4,10.0,7.0,0.0,8.0
45,No,Travel_Frequently,364,Research & Development,25,3,Medical,1306,2,Female,83,3,5,Manager,2,Single,16581.0,13035,3.0,No,22,3.0,3,0.0,22.0,4.0,3,0.0,0.0,0.0,0.0
39,No,Travel_Rarely,412,Research & Development,13,4,Medical,1307,3,Female,94,2,4,Manager,2,Divorced,16581.0,17334,6.0,Yes,13,3.0,4,2.0,21.0,4.0,3,18.0,9.0,7.5,2.0
58,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1308,1,Male,88,3,1,Research Scientist,3,Divorced,2372.0,26076,1.0,No,12,3.0,4,2.0,2.0,3.0,3,2.0,2.0,2.0,2.0
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1309,4,Male,79,3,2,Laboratory Technician,3,Married,4883.0,22845,1.0,No,18,3.0,1,1.0,10.0,3.0,3,10.0,4.0,1.0,1.0
39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,1310,3,Male,93,3,1,Research Scientist,1,Single,3904.0,22154,0.0,No,13,3.0,1,0.0,6.0,2.0,3,5.0,2.0,0.0,3.0
30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1311,1,Female,48,2,2,Laboratory Technician,4,Married,4627.0,23631,0.0,No,12,3.0,1,1.0,10.0,4.5,3,9.0,2.0,6.0,7.0
36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1312,4,Female,63,3,3,Healthcare Representative,3,Married,7094.0,5747,3.0,No,12,3.0,1,0.0,10.0,0.5,3,7.0,7.0,1.0,7.0
46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1314,4,Female,44,3,1,Human Resources,1,Single,3423.0,22957,6.0,No,12,3.0,3,0.0,10.0,3.0,4,7.0,6.0,5.0,7.0
28,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,1315,3,Female,55,1,2,Laboratory Technician,4,Married,6674.0,16392,0.0,No,11,3.0,1,2.5,10.0,4.5,3,9.0,8.0,7.0,5.0
50,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1317,4,Female,43,3,4,Research Director,1,Married,16581.0,22422,4.0,Yes,11,3.0,2,0.0,25.0,2.0,3,3.0,2.0,1.0,2.0
40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,1318,4,Male,57,2,3,Sales Executive,2,Single,9094.0,17235,2.0,Yes,12,3.0,3,0.0,9.0,2.0,3,5.0,4.0,1.0,0.0
52,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,1319,2,Male,64,3,3,Sales Executive,2,Single,8446.0,21534,8.5,Yes,19,3.0,3,0.0,10.0,2.0,2,8.0,7.0,7.0,7.0
30,No,Travel_Rarely,634,Research & Development,17,4,Medical,1321,2,Female,95,3,3,Manager,1,Married,11916.0,25927,1.0,Yes,23,3.0,4,2.0,9.0,2.0,3,9.0,1.0,0.0,8.0
39,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1322,1,Male,32,3,2,Manufacturing Director,3,Single,4534.0,13352,0.0,No,11,3.0,1,0.0,9.0,4.5,3,8.0,7.0,1.0,7.0
31,No,Non-Travel,587,Sales,2,4,Life Sciences,1324,4,Female,57,3,3,Sales Executive,3,Divorced,9852.0,8935,1.0,Yes,19,3.0,1,1.0,10.0,4.5,2,10.0,8.0,7.5,6.0
41,No,Non-Travel,256,Sales,10,2,Medical,1329,3,Male,40,1,2,Sales Executive,2,Single,6151.0,22074,1.0,No,13,3.0,1,0.0,19.0,4.0,3,18.0,2.0,7.5,9.0
31,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,1331,4,Female,54,3,1,Sales Representative,2,Single,2302.0,8319,1.0,Yes,11,3.0,1,0.0,3.0,2.0,4,3.0,2.0,2.0,2.0
44,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1333,1,Male,89,3,1,Laboratory Technician,1,Married,2362.0,14669,4.0,No,12,3.0,3,0.0,10.0,4.0,4,3.0,2.0,1.0,2.0
42,No,Non-Travel,495,Research & Development,2,1,Life Sciences,1334,3,Male,37,3,4,Manager,3,Married,16581.0,26582,0.0,Yes,13,3.0,4,0.0,21.0,3.0,2,18.0,8.0,2.0,10.0
55,No,Travel_Rarely,282,Research & Development,2,2,Medical,1336,4,Female,58,1,5,Manager,3,Married,16581.0,6992,4.0,No,14,3.0,4,1.0,23.0,4.5,3,18.0,9.0,7.5,11.0
56,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1338,4,Male,99,3,5,Manager,2,Single,16581.0,4022,6.0,No,14,3.0,1,0.0,28.5,4.0,3,7.0,3.0,7.0,7.0
40,No,Non-Travel,458,Research & Development,16,2,Life Sciences,1340,3,Male,74,3,1,Research Scientist,3,Divorced,3544.0,8532,8.5,No,16,3.0,2,1.0,6.0,0.5,3,4.0,2.0,0.0,0.0
34,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1344,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500.0,5494,0.0,No,11,3.0,4,1.0,10.0,0.5,2,9.0,7.0,1.0,6.0
40,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1346,3,Male,98,3,2,Research Scientist,4,Single,4661.0,22455,1.0,No,13,3.0,3,0.0,9.0,4.0,3,9.0,8.0,7.5,8.0
41,No,Travel_Frequently,1018,Sales,1,3,Marketing,1349,3,Female,66,3,2,Sales Executive,1,Divorced,4103.0,4297,0.0,No,17,3.0,4,1.0,10.0,2.0,3,9.0,3.0,1.0,7.0
35,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1350,3,Male,87,3,2,Research Scientist,3,Single,4249.0,2690,1.0,Yes,11,3.0,2,0.0,9.0,3.0,3,9.0,6.0,1.0,1.0
51,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1352,3,Male,84,3,4,Manager,2,Divorced,14026.0,17588,1.0,Yes,11,3.0,2,1.0,28.5,2.0,3,18.0,9.0,0.0,10.0
38,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,1355,2,Female,31,3,2,Sales Executive,1,Divorced,6893.0,19461,3.0,No,15,3.0,4,1.0,11.0,3.0,3,7.0,7.0,1.0,7.0
34,No,Travel_Rarely,507,Sales,15,2,Medical,1356,3,Female,66,3,2,Sales Executive,1,Single,6125.0,23553,1.0,No,12,3.0,4,0.0,10.0,4.5,4,10.0,8.0,7.5,6.0
25,No,Travel_Rarely,882,Research & Development,19,1,Medical,1358,4,Male,67,3,1,Laboratory Technician,4,Married,3669.0,9075,3.0,No,11,3.0,3,2.5,7.0,4.5,2,3.0,2.0,1.0,2.0
58,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,1360,3,Female,53,2,3,Manufacturing Director,1,Married,10008.0,12023,7.0,Yes,14,3.0,4,0.0,28.5,0.5,2,10.0,9.0,5.0,9.0
40,No,Travel_Rarely,329,Research & Development,1,4,Life Sciences,1361,2,Male,88,3,1,Laboratory Technician,2,Married,2387.0,6762,3.0,No,22,3.0,3,1.0,7.0,3.0,3,4.0,2.0,0.0,3.0
36,No,Travel_Frequently,607,Sales,7,3,Marketing,1362,1,Female,83,4,2,Sales Executive,1,Married,4639.0,2261,2.0,No,16,3.0,4,1.0,17.0,2.0,2,15.0,7.0,6.0,13.0
48,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1363,4,Male,54,3,3,Manufacturing Director,4,Single,7898.0,18706,1.0,No,11,3.0,3,0.0,11.0,2.0,3,10.0,9.0,0.0,8.0
27,No,Travel_Rarely,1291,Sales,11,3,Medical,1364,3,Female,98,4,1,Sales Representative,4,Married,2534.0,6527,8.0,No,14,3.0,2,1.0,5.0,4.0,3,1.0,0.0,0.0,0.0
51,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1367,4,Female,82,2,4,Manufacturing Director,2,Single,13142.0,24439,3.0,No,16,3.0,2,0.0,28.5,1.0,2,5.0,2.0,0.0,3.0
18,No,Non-Travel,1124,Research & Development,1,3,Life Sciences,1368,4,Female,97,3,1,Laboratory Technician,4,Single,1611.0,19305,1.0,No,15,3.0,3,0.0,0.0,4.5,4,0.0,0.0,0.0,0.0
35,No,Travel_Rarely,817,Research & Development,1,3,Medical,1369,4,Female,60,2,2,Laboratory Technician,4,Married,5363.0,10846,0.0,No,12,3.0,2,1.0,10.0,0.5,3,9.0,7.0,0.0,0.0
27,No,Travel_Frequently,793,Sales,2,1,Life Sciences,1371,4,Male,43,1,2,Sales Executive,4,Single,5071.0,20392,3.0,No,20,3.0,2,0.0,8.0,3.0,3,6.0,2.0,0.0,0.0
55,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1372,1,Male,85,4,4,Sales Executive,3,Single,13695.0,9277,6.0,Yes,17,3.0,3,0.0,24.0,2.0,2,18.0,7.0,3.0,8.0
56,No,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,1373,4,Male,68,3,4,Manufacturing Director,2,Married,13402.0,18235,4.0,Yes,12,3.0,1,1.0,28.5,0.5,3,18.0,14.5,7.5,9.0
34,No,Non-Travel,999,Research & Development,26,1,Technical Degree,1374,1,Female,92,2,1,Research Scientist,3,Divorced,2029.0,15891,1.0,No,20,3.0,3,2.5,5.0,2.0,3,5.0,4.0,0.0,0.0
40,No,Travel_Rarely,1202,Research & Development,2,1,Medical,1375,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377.0,13888,5.0,No,20,3.0,2,2.5,15.0,0.5,3,12.0,11.0,7.5,8.0
34,No,Travel_Rarely,285,Research & Development,29,3,Medical,1377,2,Male,86,3,2,Laboratory Technician,3,Married,5429.0,17491,4.0,No,13,3.0,1,2.0,10.0,1.0,3,8.0,7.0,7.0,7.0
31,Yes,Travel_Frequently,703,Sales,2,3,Life Sciences,1379,3,Female,90,2,1,Sales Representative,4,Single,2785.0,11882,7.0,No,14,3.0,3,0.0,3.0,3.0,4,1.0,0.0,0.0,0.0
35,Yes,Travel_Frequently,662,Sales,18,4,Marketing,1380,4,Female,67,3,2,Sales Executive,3,Married,4614.0,23288,0.0,Yes,18,3.0,3,1.0,5.0,0.5,2,4.0,2.0,3.0,2.0
38,No,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1382,4,Male,57,4,1,Research Scientist,3,Divorced,2610.0,15748,1.0,No,11,3.0,4,2.5,4.0,2.0,3,4.0,2.0,0.0,3.0
34,No,Travel_Rarely,404,Research & Development,2,4,Technical Degree,1383,3,Female,98,3,2,Healthcare Representative,4,Single,6687.0,6163,1.0,No,11,3.0,4,0.0,14.0,2.0,4,14.0,11.0,4.0,11.0
28,No,Travel_Rarely,736,Sales,26,3,Life Sciences,1387,3,Male,48,2,2,Sales Executive,1,Married,4724.0,24232,1.0,No,11,3.0,3,1.0,5.0,0.5,3,5.0,3.0,0.0,4.0
31,Yes,Travel_Rarely,330,Research & Development,22,4,Medical,1389,4,Male,98,3,2,Manufacturing Director,3,Married,6179.0,21057,1.0,Yes,15,3.0,4,2.0,10.0,3.0,2,10.0,2.0,6.0,7.0
39,No,Travel_Rarely,1498,Sales,21,4,Life Sciences,1390,1,Male,44,2,2,Sales Executive,4,Married,6120.0,3567,3.0,Yes,12,3.0,4,2.0,8.0,2.0,4,5.0,4.0,1.0,4.0
51,No,Travel_Frequently,541,Sales,2,3,Marketing,1391,2,Male,52,3,3,Sales Executive,2,Married,10596.0,15395,2.0,No,11,3.0,2,0.0,14.0,4.5,3,4.0,2.0,3.0,2.0
41,No,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,1392,4,Female,75,3,2,Research Scientist,4,Divorced,5467.0,13953,3.0,Yes,14,3.0,1,2.0,12.0,4.0,2,6.0,2.0,3.0,3.0
37,No,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,1394,3,Male,54,3,1,Research Scientist,3,Married,2996.0,5182,7.0,Yes,15,3.0,4,0.0,8.0,2.0,3,6.0,4.0,1.0,3.0
33,No,Travel_Frequently,1111,Sales,5,1,Life Sciences,1395,2,Male,61,3,2,Sales Executive,4,Married,9998.0,19293,6.0,No,13,3.0,1,0.0,8.0,2.0,4,5.0,4.0,1.0,2.0
32,No,Travel_Rarely,499,Sales,2,1,Marketing,1396,3,Male,36,3,2,Sales Executive,2,Married,4078.0,20497,0.0,Yes,13,3.0,1,2.5,4.0,3.0,2,3.0,2.0,1.0,2.0
39,No,Non-Travel,1485,Research & Development,25,2,Life Sciences,1397,3,Male,71,3,3,Healthcare Representative,3,Married,10920.0,3449,3.0,No,21,3.0,2,1.0,13.0,2.0,3,6.0,4.0,0.0,5.0
25,No,Travel_Rarely,1372,Sales,18,1,Life Sciences,1399,1,Male,93,4,2,Sales Executive,3,Married,6232.0,12477,2.0,No,11,3.0,2,0.0,6.0,3.0,2,3.0,2.0,1.0,2.0
52,No,Travel_Frequently,322,Research & Development,28,2,Medical,1401,4,Female,59,4,4,Manufacturing Director,3,Married,13247.0,9731,2.0,Yes,11,3.0,2,1.0,24.0,3.0,2,5.0,3.0,0.0,2.0
43,No,Travel_Rarely,930,Research & Development,6,3,Medical,1402,1,Female,73,2,2,Research Scientist,3,Single,4081.0,20003,1.0,Yes,14,3.0,1,0.0,20.0,3.0,1,18.0,7.0,1.0,8.0
27,No,Travel_Rarely,205,Sales,10,3,Marketing,1403,4,Female,98,2,2,Sales Executive,4,Married,5769.0,7100,1.0,Yes,11,3.0,4,0.0,6.0,3.0,3,6.0,2.0,4.0,4.0
27,Yes,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1405,4,Female,51,3,1,Research Scientist,3,Single,2394.0,25681,1.0,Yes,13,3.0,4,0.0,8.0,2.0,3,8.0,2.0,7.0,7.0
26,No,Travel_Rarely,683,Research & Development,2,1,Medical,1407,1,Male,36,2,1,Research Scientist,4,Single,3904.0,4050,0.0,No,12,3.0,4,0.0,5.0,2.0,3,4.0,3.0,1.0,1.0
42,No,Travel_Rarely,1147,Human Resources,10,3,Human Resources,1408,3,Female,31,3,4,Manager,1,Married,16581.0,16616,0.0,No,14,3.0,3,1.0,21.0,4.5,3,18.0,7.0,0.0,9.0
52,No,Travel_Rarely,258,Research & Development,8,4,Other,1409,3,Female,54,3,1,Laboratory Technician,1,Married,2950.0,17363,8.5,No,13,3.0,3,0.0,12.0,2.0,1,5.0,4.0,0.0,4.0
37,No,Travel_Rarely,1462,Research & Development,11,3,Medical,1411,1,Female,94,3,1,Laboratory Technician,3,Single,3629.0,19106,4.0,No,18,3.0,1,0.0,8.0,4.5,3,3.0,2.0,0.0,2.0
35,No,Travel_Frequently,200,Research & Development,18,2,Life Sciences,1412,3,Male,60,3,3,Manufacturing Director,4,Single,9362.0,19944,2.0,No,11,3.0,3,0.0,10.0,2.0,3,2.0,2.0,2.0,2.0
25,No,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1415,1,Male,81,3,1,Laboratory Technician,4,Married,3229.0,4910,4.0,No,11,3.0,2,1.0,7.0,2.0,2,3.0,2.0,0.0,2.0
26,No,Travel_Rarely,652,Research & Development,7,3,Other,1417,3,Male,100,4,1,Laboratory Technician,1,Single,3578.0,23577,0.0,No,12,3.0,4,0.0,8.0,2.0,3,7.0,7.0,0.0,7.0
29,No,Travel_Rarely,332,Human Resources,17,3,Other,1419,2,Male,51,2,3,Human Resources,1,Single,7988.0,9769,1.0,No,13,3.0,1,0.0,10.0,3.0,2,10.0,9.0,0.0,9.0
49,Yes,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1420,1,Male,97,2,2,Laboratory Technician,1,Single,4284.0,22710,3.0,No,20,3.0,1,0.0,20.0,2.0,3,4.0,3.0,1.0,3.0
29,Yes,Travel_Frequently,337,Research & Development,14,1,Other,1421,3,Female,84,3,3,Healthcare Representative,4,Single,7553.0,22930,0.0,Yes,12,3.0,1,0.0,9.0,1.0,3,8.0,7.0,7.0,7.0
54,No,Travel_Rarely,971,Research & Development,1,3,Medical,1422,4,Female,54,3,4,Research Director,4,Single,16581.0,5652,6.0,No,19,3.0,4,0.0,28.5,3.0,2,18.0,7.0,7.5,7.0
58,No,Travel_Rarely,1055,Research & Development,1,3,Medical,1423,4,Female,76,3,5,Research Director,1,Married,16581.0,22456,3.0,Yes,21,3.0,3,1.0,28.5,3.0,3,9.0,8.0,1.0,5.0
55,No,Travel_Rarely,1136,Research & Development,1,4,Medical,1424,2,Male,81,4,4,Research Director,4,Divorced,14732.0,12414,2.0,No,13,3.0,4,2.0,28.5,4.0,4,7.0,7.0,0.0,0.0
36,No,Travel_Rarely,1174,Sales,3,4,Marketing,1425,1,Female,99,3,2,Sales Executive,2,Single,9278.0,20763,3.0,Yes,16,3.0,4,0.0,15.0,3.0,3,5.0,4.0,0.0,1.0
31,Yes,Travel_Frequently,667,Sales,1,4,Life Sciences,1427,2,Female,50,1,1,Sales Representative,3,Single,1359.0,16154,1.0,No,12,3.0,2,0.0,1.0,3.0,3,1.0,0.0,0.0,0.0
30,No,Travel_Rarely,855,Sales,7,4,Marketing,1428,4,Female,73,3,2,Sales Executive,1,Divorced,4779.0,12761,7.0,No,14,3.0,2,2.0,8.0,3.0,3,3.0,2.0,0.0,2.0
31,No,Travel_Rarely,182,Research & Development,8,5,Life Sciences,1430,1,Female,93,3,4,Research Director,2,Single,16422.0,8847,3.0,No,11,3.0,3,0.0,9.0,3.0,4,3.0,2.0,1.0,0.0
34,No,Travel_Frequently,560,Research & Development,1,4,Other,1431,4,Male,91,3,1,Research Scientist,1,Divorced,2996.0,20284,5.0,No,14,3.0,3,2.0,10.0,2.0,3,4.0,3.0,1.0,3.0
31,Yes,Travel_Rarely,202,Research & Development,8,3,Life Sciences,1433,1,Female,34,2,1,Research Scientist,2,Single,1261.0,22262,1.0,No,12,3.0,3,0.0,1.0,3.0,4,1.0,0.0,0.0,0.0
27,No,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1434,2,Male,91,3,1,Laboratory Technician,1,Married,2099.0,7679,0.0,No,14,3.0,2,0.0,6.0,3.0,4,5.0,0.0,1.0,4.0
36,No,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1435,1,Male,37,2,2,Laboratory Technician,4,Single,5810.0,22604,1.0,No,16,3.0,3,0.0,10.0,2.0,2,10.0,4.0,1.0,8.0
36,No,Travel_Rarely,329,Sales,16,4,Marketing,1436,3,Female,98,2,2,Sales Executive,1,Married,5647.0,13494,4.0,No,13,3.0,1,2.0,11.0,3.0,2,3.0,2.0,0.0,2.0
47,No,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1438,1,Male,74,3,1,Research Scientist,4,Married,3420.0,10205,7.0,No,12,3.0,3,1.0,17.0,2.0,2,6.0,5.0,1.0,2.0
25,Yes,Travel_Rarely,383,Sales,9,2,Life Sciences,1439,1,Male,68,2,1,Sales Representative,1,Married,4400.0,15182,3.0,No,12,3.0,1,0.0,6.0,2.0,3,3.0,2.0,2.0,2.0
37,No,Non-Travel,1413,Research & Development,5,2,Technical Degree,1440,3,Male,84,4,1,Laboratory Technician,3,Single,3500.0,25470,0.0,No,14,3.0,1,0.0,7.0,2.0,1,6.0,5.0,1.0,3.0
56,No,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1441,1,Female,90,3,1,Research Scientist,1,Married,2066.0,10494,2.0,No,22,3.0,4,1.0,5.0,3.0,4,3.0,2.0,1.0,0.0
47,No,Travel_Rarely,359,Research & Development,2,4,Medical,1443,1,Female,82,3,4,Research Director,3,Married,16581.0,26703,3.0,No,19,3.0,2,2.0,26.0,2.0,4,18.0,14.5,5.0,6.0
24,No,Travel_Rarely,1476,Sales,4,1,Medical,1445,4,Female,42,3,2,Sales Executive,3,Married,4162.0,15211,1.0,Yes,12,3.0,3,2.0,5.0,3.0,3,5.0,4.0,0.0,3.0
32,No,Travel_Rarely,601,Sales,7,5,Marketing,1446,4,Male,97,3,2,Sales Executive,4,Married,9204.0,23343,4.0,No,12,3.0,3,1.0,7.0,3.0,2,4.0,3.0,0.0,3.0
34,No,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1447,4,Female,86,2,1,Laboratory Technician,2,Married,3294.0,3708,5.0,No,17,3.0,1,1.0,7.0,2.0,2,5.0,4.0,0.0,2.0
41,No,Travel_Rarely,1283,Research & Development,5,5,Medical,1448,2,Male,90,4,1,Research Scientist,3,Married,2127.0,5561,2.0,Yes,12,3.0,1,0.0,7.0,4.5,2,4.0,2.0,0.0,3.0
40,No,Non-Travel,663,Research & Development,9,4,Other,1449,3,Male,81,3,2,Laboratory Technician,3,Divorced,3975.0,23099,3.0,No,11,3.0,3,2.0,11.0,2.0,4,8.0,7.0,0.0,7.0
31,No,Travel_Rarely,326,Sales,8,2,Life Sciences,1453,1,Male,31,3,3,Sales Executive,4,Divorced,10793.0,8386,1.0,No,18,3.0,1,1.0,13.0,4.5,3,13.0,7.0,7.5,9.0
46,Yes,Travel_Rarely,377,Sales,9,3,Marketing,1457,1,Male,52,3,3,Sales Executive,4,Divorced,10096.0,15986,4.0,No,11,3.0,1,1.0,28.0,1.0,4,7.0,7.0,4.0,3.0
39,Yes,Non-Travel,592,Research & Development,2,3,Life Sciences,1458,1,Female,54,2,1,Laboratory Technician,1,Single,3646.0,17181,2.0,Yes,23,3.0,2,0.0,11.0,2.0,4,1.0,0.0,0.0,0.0
